-1.39e+02		4.06e-12
-1.39e+02		1.22e-11
-1.39e+02		1.41e-11
-1.39e+02		4.83e-12
-1.38e+02		6.00e-11
-1.38e+02		1.02e-10
-1.38e+02		1.56e-11
-1.38e+02		6.23e-12
-1.38e+02		5.01e-12
-1.37e+02		1.59e-11
-1.37e+02		1.34e-11
-1.37e+02		1.12e-11
-1.37e+02		2.25e-11
-1.37e+02		1.52e-11
-1.36e+02		5.91e-12
-1.36e+02		5.13e-12
-1.36e+02		6.53e-12
-1.36e+02		1.11e-10
-1.36e+02		2.35e-11
-1.35e+02		7.29e-12
-1.35e+02		1.13e-11
-1.35e+02		4.77e-11
-1.35e+02		2.26e-11
-1.35e+02		1.54e-11
-1.34e+02		7.72e-12
-1.34e+02		3.41e-11
-1.34e+02		1.18e-11
-1.34e+02		6.85e-12
-1.34e+02		1.42e-11
-1.33e+02		1.42e-11
-1.33e+02		1.13e-11
-1.33e+02		1.04e-11
-1.33e+02		2.10e-11
-1.33e+02		1.90e-11
-1.32e+02		1.70e-11
-1.32e+02		3.06e-11
-1.32e+02		2.62e-11
-1.32e+02		1.23e-11
-1.32e+02		9.69e-12
-1.31e+02		1.12e-11
-1.31e+02		1.77e-11
-1.31e+02		1.98e-11
-1.31e+02		3.75e-11
-1.31e+02		1.11e-11
-1.30e+02		2.26e-11
-1.30e+02		2.67e-11
-1.30e+02		6.21e-12
-1.30e+02		9.98e-12
-1.30e+02		7.44e-11
-1.29e+02		9.87e-12
-1.29e+02		9.23e-12
-1.29e+02		4.03e-11
-1.29e+02		8.31e-12
-1.29e+02		1.52e-11
-1.28e+02		1.36e-11
-1.28e+02		2.22e-11
-1.28e+02		1.38e-11
-1.28e+02		1.09e-11
-1.28e+02		6.54e-11
-1.27e+02		2.77e-11
-1.27e+02		2.09e-11
-1.27e+02		1.21e-11
-1.27e+02		2.20e-11
-1.27e+02		1.65e-11
-1.26e+02		1.26e-11
-1.26e+02		8.44e-12
-1.26e+02		2.43e-11
-1.26e+02		2.11e-11
-1.26e+02		5.57e-11
-1.25e+02		3.73e-11
-1.25e+02		4.11e-11
-1.25e+02		6.86e-12
-1.25e+02		1.46e-11
-1.25e+02		2.35e-11
-1.24e+02		1.17e-11
-1.24e+02		1.86e-11
-1.24e+02		9.13e-12
-1.24e+02		1.54e-11
-1.24e+02		7.57e-12
-1.23e+02		2.31e-11
-1.23e+02		9.92e-12
-1.23e+02		1.69e-11
-1.23e+02		5.22e-12
-1.23e+02		1.44e-10
-1.22e+02		2.24e-11
-1.22e+02		4.40e-11
-1.22e+02		7.65e-12
-1.22e+02		9.95e-11
-1.22e+02		4.96e-11
-1.21e+02		2.91e-11
-1.21e+02		2.40e-11
-1.21e+02		4.85e-11
-1.21e+02		4.67e-11
-1.21e+02		4.50e-11
-1.20e+02		7.29e-11
-1.20e+02		7.92e-12
-1.20e+02		3.99e-11
-1.20e+02		1.91e-11
-1.20e+02		5.55e-12
-1.19e+02		5.50e-11
-1.19e+02		1.66e-11
-1.19e+02		5.63e-11
-1.19e+02		8.74e-12
-1.19e+02		1.80e-11
-1.18e+02		8.82e-12
-1.18e+02		9.47e-11
-1.18e+02		3.23e-11
-1.18e+02		7.09e-11
-1.18e+02		2.71e-11
-1.17e+02		2.38e-11
-1.17e+02		4.43e-12
-1.17e+02		5.13e-11
-1.17e+02		1.11e-11
-1.17e+02		2.59e-11
-1.16e+02		1.02e-11
-1.16e+02		3.33e-11
-1.16e+02		1.38e-11
-1.16e+02		2.62e-11
-1.16e+02		4.82e-11
-1.15e+02		2.16e-11
-1.15e+02		2.12e-11
-1.15e+02		1.20e-11
-1.15e+02		1.22e-11
-1.15e+02		8.64e-12
-1.14e+02		3.95e-11
-1.14e+02		2.69e-11
-1.14e+02		4.34e-11
-1.14e+02		1.31e-11
-1.14e+02		1.36e-11
-1.13e+02		1.43e-10
-1.13e+02		1.33e-10
-1.13e+02		3.47e-11
-1.13e+02		2.73e-11
-1.13e+02		2.59e-10
-1.12e+02		1.16e-10
-1.12e+02		2.36e-11
-1.12e+02		4.81e-11
-1.12e+02		5.49e-11
-1.12e+02		3.77e-11
-1.11e+02		4.74e-11
-1.11e+02		1.09e-10
-1.11e+02		5.54e-11
-1.11e+02		3.28e-11
-1.11e+02		1.93e-11
-1.10e+02		5.98e-11
-1.10e+02		2.94e-11
-1.10e+02		4.06e-11
-1.10e+02		4.53e-11
-1.10e+02		1.40e-10
-1.09e+02		4.46e-11
-1.09e+02		4.03e-11
-1.09e+02		4.05e-11
-1.09e+02		3.95e-11
-1.09e+02		3.59e-11
-1.08e+02		2.29e-11
-1.08e+02		2.32e-11
-1.08e+02		2.99e-11
-1.08e+02		3.39e-11
-1.08e+02		2.69e-11
-1.07e+02		3.70e-11
-1.07e+02		4.06e-11
-1.07e+02		2.12e-11
-1.07e+02		4.23e-11
-1.07e+02		3.38e-11
-1.06e+02		5.44e-11
-1.06e+02		1.04e-11
-1.06e+02		3.10e-11
-1.06e+02		4.58e-11
-1.06e+02		5.17e-11
-1.05e+02		2.80e-11
-1.05e+02		3.63e-11
-1.05e+02		2.72e-10
-1.05e+02		2.15e-11
-1.05e+02		9.92e-11
-1.04e+02		3.31e-11
-1.04e+02		1.15e-11
-1.04e+02		3.27e-11
-1.04e+02		1.28e-10
-1.04e+02		4.96e-11
-1.03e+02		1.14e-10
-1.03e+02		4.47e-11
-1.03e+02		5.09e-11
-1.03e+02		2.94e-11
-1.03e+02		2.04e-10
-1.02e+02		5.44e-11
-1.02e+02		4.73e-11
-1.02e+02		6.28e-11
-1.02e+02		5.66e-11
-1.02e+02		1.67e-11
-1.01e+02		1.32e-10
-1.01e+02		3.63e-11
-1.01e+02		1.85e-11
-1.01e+02		4.27e-11
-1.01e+02		2.50e-11
-1.00e+02		3.59e-11
-1.00e+02		1.44e-11
-1.00e+02		2.08e-11
-9.98e+01		1.69e-11
-9.96e+01		3.01e-11
-9.94e+01		3.32e-11
-9.92e+01		2.66e-11
-9.90e+01		1.75e-10
-9.88e+01		1.03e-10
-9.86e+01		4.79e-11
-9.84e+01		2.34e-11
-9.82e+01		4.23e-11
-9.80e+01		7.93e-11
-9.78e+01		8.30e-11
-9.76e+01		3.60e-11
-9.74e+01		1.68e-10
-9.72e+01		9.02e-11
-9.70e+01		3.67e-11
-9.68e+01		1.15e-10
-9.66e+01		1.09e-10
-9.64e+01		9.15e-11
-9.62e+01		2.29e-11
-9.60e+01		1.02e-10
-9.58e+01		2.47e-11
-9.56e+01		2.33e-11
-9.54e+01		3.40e-11
-9.52e+01		1.67e-11
-9.50e+01		2.95e-11
-9.48e+01		8.09e-11
-9.46e+01		3.27e-11
-9.44e+01		1.43e-10
-9.42e+01		1.95e-11
-9.40e+01		9.36e-11
-9.38e+01		2.32e-11
-9.36e+01		4.70e-11
-9.34e+01		2.51e-11
-9.32e+01		1.33e-10
-9.30e+01		4.95e-11
-9.28e+01		2.28e-11
-9.26e+01		1.15e-10
-9.24e+01		6.63e-11
-9.22e+01		7.31e-11
-9.20e+01		1.28e-10
-9.18e+01		9.30e-11
-9.16e+01		2.88e-11
-9.14e+01		1.50e-10
-9.12e+01		8.14e-11
-9.10e+01		5.90e-11
-9.08e+01		1.27e-10
-9.06e+01		1.90e-11
-9.04e+01		7.28e-11
-9.02e+01		1.50e-11
-9.00e+01		3.28e-11
-8.98e+01		3.23e-11
-8.96e+01		1.66e-11
-8.94e+01		1.30e-10
-8.92e+01		3.96e-11
-8.90e+01		3.40e-11
-8.88e+01		4.03e-11
-8.86e+01		2.70e-11
-8.84e+01		1.80e-10
-8.82e+01		4.84e-11
-8.80e+01		9.36e-11
-8.78e+01		6.45e-11
-8.76e+01		7.94e-11
-8.74e+01		1.02e-10
-8.72e+01		4.99e-11
-8.70e+01		3.00e-11
-8.68e+01		3.51e-11
-8.66e+01		6.54e-11
-8.64e+01		3.82e-11
-8.62e+01		3.31e-11
-8.60e+01		7.68e-11
-8.58e+01		1.85e-10
-8.56e+01		4.12e-11
-8.54e+01		1.72e-10
-8.52e+01		2.31e-11
-8.50e+01		7.04e-11
-8.48e+01		4.89e-11
-8.46e+01		7.72e-11
-8.44e+01		7.99e-11
-8.42e+01		9.08e-11
-8.40e+01		2.37e-11
-8.38e+01		1.36e-10
-8.36e+01		3.62e-11
-8.34e+01		3.17e-11
-8.32e+01		7.25e-11
-8.30e+01		6.38e-11
-8.28e+01		1.14e-10
-8.26e+01		8.05e-11
-8.24e+01		2.20e-11
-8.22e+01		6.67e-11
-8.20e+01		4.46e-11
-8.18e+01		5.46e-11
-8.16e+01		4.76e-11
-8.14e+01		2.33e-11
-8.12e+01		4.05e-11
-8.10e+01		3.01e-11
-8.08e+01		1.23e-10
-8.06e+01		1.07e-10
-8.04e+01		3.52e-11
-8.02e+01		8.28e-11
-8.00e+01		5.07e-11
-7.98e+01		4.37e-11
-7.96e+01		4.66e-11
-7.94e+01		2.00e-11
-7.92e+01		8.33e-11
-7.90e+01		8.93e-11
-7.88e+01		4.62e-11
-7.86e+01		5.24e-11
-7.84e+01		2.99e-11
-7.82e+01		1.31e-10
-7.80e+01		3.01e-11
-7.78e+01		3.37e-11
-7.76e+01		9.00e-11
-7.74e+01		3.30e-11
-7.72e+01		9.38e-11
-7.70e+01		4.13e-11
-7.68e+01		4.41e-11
-7.66e+01		6.73e-11
-7.64e+01		3.81e-11
-7.62e+01		5.18e-11
-7.60e+01		1.45e-10
-7.58e+01		7.01e-11
-7.56e+01		5.96e-11
-7.54e+01		5.31e-11
-7.52e+01		1.24e-10
-7.50e+01		1.02e-10
-7.48e+01		7.59e-11
-7.46e+01		1.03e-10
-7.44e+01		4.95e-11
-7.42e+01		1.90e-10
-7.40e+01		7.99e-11
-7.38e+01		7.92e-11
-7.36e+01		3.46e-11
-7.34e+01		1.05e-10
-7.32e+01		6.85e-11
-7.30e+01		1.04e-10
-7.28e+01		4.00e-11
-7.26e+01		7.18e-11
-7.24e+01		2.42e-11
-7.22e+01		1.38e-10
-7.20e+01		7.72e-11
-7.18e+01		5.61e-11
-7.16e+01		4.25e-11
-7.14e+01		1.04e-10
-7.12e+01		4.83e-11
-7.10e+01		5.97e-11
-7.08e+01		1.48e-10
-7.06e+01		6.60e-11
-7.04e+01		6.59e-11
-7.02e+01		7.46e-11
-7.00e+01		9.70e-11
-6.98e+01		5.90e-11
-6.96e+01		7.02e-11
-6.94e+01		1.88e-10
-6.92e+01		5.20e-11
-6.90e+01		2.61e-10
-6.88e+01		7.79e-11
-6.86e+01		1.64e-10
-6.84e+01		1.27e-10
-6.82e+01		1.50e-10
-6.80e+01		1.25e-10
-6.78e+01		1.24e-10
-6.76e+01		1.36e-10
-6.74e+01		8.80e-11
-6.72e+01		1.93e-11
-6.70e+01		2.00e-10
-6.68e+01		4.00e-11
-6.66e+01		4.01e-11
-6.64e+01		6.48e-11
-6.62e+01		1.06e-10
-6.60e+01		4.47e-11
-6.58e+01		3.40e-11
-6.56e+01		1.01e-10
-6.54e+01		1.09e-10
-6.52e+01		4.77e-11
-6.50e+01		8.29e-11
-6.48e+01		6.27e-11
-6.46e+01		1.32e-10
-6.44e+01		9.91e-11
-6.42e+01		1.02e-10
-6.40e+01		4.35e-11
-6.38e+01		2.73e-11
-6.36e+01		1.34e-10
-6.34e+01		1.05e-10
-6.32e+01		1.03e-10
-6.30e+01		8.35e-11
-6.28e+01		1.25e-10
-6.26e+01		1.85e-10
-6.24e+01		1.26e-10
-6.22e+01		1.04e-10
-6.20e+01		1.44e-10
-6.18e+01		9.64e-11
-6.16e+01		8.69e-11
-6.14e+01		6.94e-11
-6.12e+01		5.71e-11
-6.10e+01		8.29e-11
-6.08e+01		1.08e-10
-6.06e+01		1.49e-10
-6.04e+01		1.46e-10
-6.02e+01		1.07e-10
-6.00e+01		9.01e-11
-5.98e+01		1.45e-10
-5.96e+01		6.16e-11
-5.94e+01		1.45e-10
-5.92e+01		3.12e-10
-5.90e+01		2.11e-10
-5.88e+01		1.07e-10
-5.86e+01		9.70e-11
-5.84e+01		1.76e-10
-5.82e+01		1.02e-10
-5.80e+01		1.10e-10
-5.78e+01		1.31e-10
-5.76e+01		4.42e-10
-5.74e+01		9.85e-11
-5.72e+01		7.83e-11
-5.70e+01		8.54e-11
-5.68e+01		2.72e-11
-5.66e+01		3.47e-11
-5.64e+01		9.88e-11
-5.62e+01		6.06e-11
-5.60e+01		8.27e-11
-5.58e+01		6.97e-11
-5.56e+01		1.20e-10
-5.54e+01		8.24e-11
-5.52e+01		5.88e-11
-5.50e+01		7.71e-11
-5.48e+01		7.20e-11
-5.46e+01		7.04e-11
-5.44e+01		3.33e-11
-5.42e+01		9.83e-11
-5.40e+01		1.17e-10
-5.38e+01		7.03e-11
-5.36e+01		7.54e-11
-5.34e+01		1.34e-10
-5.32e+01		1.24e-10
-5.30e+01		8.41e-11
-5.28e+01		6.97e-11
-5.26e+01		1.31e-10
-5.24e+01		9.83e-11
-5.22e+01		6.81e-11
-5.20e+01		1.22e-10
-5.18e+01		9.46e-11
-5.16e+01		1.50e-10
-5.14e+01		2.33e-10
-5.12e+01		2.23e-10
-5.10e+01		2.04e-10
-5.08e+01		1.44e-10
-5.06e+01		8.88e-11
-5.04e+01		1.64e-10
-5.02e+01		1.31e-10
-5.00e+01		4.76e-11
-4.98e+01		1.39e-10
-4.96e+01		1.64e-10
-4.94e+01		5.06e-11
-4.92e+01		7.75e-11
-4.90e+01		1.79e-10
-4.88e+01		9.27e-11
-4.86e+01		1.26e-10
-4.84e+01		1.78e-10
-4.82e+01		8.67e-11
-4.80e+01		1.37e-10
-4.78e+01		1.00e-10
-4.76e+01		2.75e-10
-4.74e+01		2.11e-10
-4.72e+01		3.26e-10
-4.70e+01		1.83e-10
-4.68e+01		1.54e-10
-4.66e+01		1.56e-10
-4.64e+01		8.66e-11
-4.62e+01		2.25e-10
-4.60e+01		1.96e-10
-4.58e+01		1.09e-10
-4.56e+01		2.26e-10
-4.54e+01		4.04e-10
-4.52e+01		5.15e-10
-4.50e+01		3.53e-10
-4.48e+01		3.13e-10
-4.46e+01		1.40e-10
-4.44e+01		2.74e-10
-4.42e+01		1.88e-10
-4.40e+01		2.23e-10
-4.38e+01		2.51e-10
-4.36e+01		1.22e-10
-4.34e+01		6.14e-11
-4.32e+01		1.56e-10
-4.30e+01		1.13e-10
-4.28e+01		9.12e-11
-4.26e+01		1.77e-10
-4.24e+01		3.18e-10
-4.22e+01		2.38e-10
-4.20e+01		1.87e-10
-4.18e+01		1.42e-10
-4.16e+01		2.61e-10
-4.14e+01		1.15e-10
-4.12e+01		2.19e-10
-4.10e+01		2.59e-10
-4.08e+01		3.57e-10
-4.06e+01		2.43e-10
-4.04e+01		2.29e-10
-4.02e+01		8.54e-11
-4.00e+01		2.12e-10
-3.98e+01		1.52e-10
-3.96e+01		2.71e-10
-3.94e+01		4.04e-10
-3.92e+01		3.10e-10
-3.90e+01		1.20e-10
-3.88e+01		4.64e-10
-3.86e+01		6.74e-10
-3.84e+01		5.40e-10
-3.82e+01		1.81e-10
-3.80e+01		1.11e-10
-3.78e+01		1.36e-10
-3.76e+01		2.42e-10
-3.74e+01		2.83e-10
-3.72e+01		2.77e-10
-3.70e+01		3.94e-10
-3.68e+01		1.56e-10
-3.66e+01		4.10e-10
-3.64e+01		3.93e-10
-3.62e+01		2.06e-10
-3.60e+01		1.78e-10
-3.58e+01		3.58e-10
-3.56e+01		2.26e-10
-3.54e+01		2.91e-10
-3.52e+01		2.12e-10
-3.50e+01		4.08e-10
-3.48e+01		8.70e-10
-3.46e+01		3.41e-10
-3.44e+01		7.50e-10
-3.42e+01		6.21e-10
-3.40e+01		1.94e-10
-3.38e+01		7.33e-11
-3.36e+01		2.21e-10
-3.34e+01		2.52e-10
-3.32e+01		1.03e-09
-3.30e+01		3.04e-10
-3.28e+01		2.49e-10
-3.26e+01		1.83e-09
-3.24e+01		3.99e-09
-3.22e+01		2.18e-09
-3.20e+01		9.96e-10
-3.18e+01		8.37e-10
-3.16e+01		3.59e-10
-3.14e+01		3.83e-10
-3.12e+01		2.17e-10
-3.10e+01		5.84e-10
-3.08e+01		1.32e-09
-3.06e+01		3.99e-10
-3.04e+01		2.91e-10
-3.02e+01		2.44e-10
-3.00e+01		6.72e-10
-2.98e+01		5.77e-10
-2.96e+01		1.12e-09
-2.94e+01		2.29e-10
-2.92e+01		6.23e-10
-2.90e+01		8.48e-10
-2.88e+01		6.37e-10
-2.86e+01		9.42e-10
-2.84e+01		1.41e-09
-2.82e+01		1.31e-09
-2.80e+01		3.83e-10
-2.78e+01		6.34e-10
-2.76e+01		5.18e-10
-2.74e+01		4.32e-10
-2.72e+01		8.26e-10
-2.70e+01		6.54e-10
-2.68e+01		1.60e-09
-2.66e+01		1.17e-09
-2.64e+01		1.65e-09
-2.62e+01		1.63e-08
-2.60e+01		1.43e-09
-2.58e+01		3.66e-09
-2.56e+01		7.63e-10
-2.54e+01		1.68e-09
-2.52e+01		1.39e-09
-2.50e+01		9.66e-10
-2.48e+01		1.49e-09
-2.46e+01		3.38e-10
-2.44e+01		4.03e-10
-2.42e+01		3.48e-10
-2.40e+01		2.31e-09
-2.38e+01		3.25e-09
-2.36e+01		4.43e-10
-2.34e+01		4.56e-10
-2.32e+01		2.58e-09
-2.30e+01		1.00e-09
-2.28e+01		2.33e-09
-2.26e+01		2.55e-09
-2.24e+01		6.78e-10
-2.22e+01		7.23e-10
-2.20e+01		7.92e-10
-2.18e+01		8.70e-10
-2.16e+01		3.87e-10
-2.14e+01		7.73e-10
-2.12e+01		6.09e-10
-2.10e+01		2.95e-09
-2.08e+01		1.42e-09
-2.06e+01		2.44e-09
-2.04e+01		9.59e-10
-2.02e+01		3.28e-09
-2.00e+01		6.64e-10
-1.98e+01		5.95e-10
-1.96e+01		1.59e-09
-1.94e+01		2.34e-09
-1.92e+01		1.57e-09
-1.90e+01		1.40e-09
-1.88e+01		5.86e-10
-1.86e+01		9.15e-10
-1.84e+01		4.94e-09
-1.82e+01		2.41e-09
-1.80e+01		1.68e-09
-1.78e+01		1.06e-09
-1.76e+01		5.80e-09
-1.74e+01		1.81e-09
-1.72e+01		8.29e-10
-1.70e+01		1.77e-09
-1.68e+01		4.37e-09
-1.66e+01		2.29e-09
-1.64e+01		2.08e-09
-1.62e+01		7.01e-09
-1.60e+01		3.25e-09
-1.58e+01		7.67e-09
-1.56e+01		7.98e-09
-1.54e+01		1.10e-08
-1.52e+01		3.64e-09
-1.50e+01		4.70e-09
-1.48e+01		4.71e-09
-1.46e+01		1.51e-08
-1.44e+01		3.73e-09
-1.42e+01		2.39e-09
-1.40e+01		2.38e-09
-1.38e+01		3.58e-09
-1.36e+01		1.43e-09
-1.34e+01		1.78e-09
